file,sku_main,old_skus,new_skus,passed
output_1113.txt,SET287-KR-NP-XXL,"['SET334-KR-NP-XXL', 'SET329-KR-NP-XXL', 'SET376-KR-NP-XXL', 'SET325-KR-NP-XXL', 'SET131-KR-NP-XXL']","['SET334-KR-NP-XXL', 'SET329-KR-NP-XXL', 'SET376-KR-NP-XXL', 'SET325-KR-NP-XXL', 'SET131-KR-NP-XXL']",True
output_1114.txt,SET243-KR-PP-XXL,[],[],True
output_1115.txt,SET286-KR-NP-XS,"['SET055-KR-NP-XS', 'SET275-KR-NP-XS', 'SET384-KR-NP-XS', 'SET385-KR-NP-XS', 'SET383-KR-NP-XS']","['SET055-KR-NP-XS', 'SET275-KR-NP-XS', 'SET384-KR-NP-XS', 'SET385-KR-NP-XS', 'SET386-KR-NP-XS']",False
output_1116.txt,J0098-TP-S,['J0174-TP-S'],['J0174-TP-S'],True
output_1117.txt,J0335-DR-XXL,[],[],True
output_1118.txt,BL109-L,[],[],True
output_1119.txt,J0119-TP-M,"['J0113-TP-M', 'J0297-TP-M', 'J0203-TP-M']","['J0113-TP-M', 'J0297-TP-M', 'J0203-TP-M']",True
output_112.txt,J0344-TP-XXXL,"['J0337-TP-XXXL', 'J0214-TP-XXXL', 'J0202-TP-XXXL']","['J0337-TP-XXXL', 'J0214-TP-XXXL', 'J0202-TP-XXXL']",True
output_1120.txt,JNE3614-KR-L,"['JNE3739-KR-L', 'JNE3611-KR-L', 'JNE3633-KR-L', 'JNE3802-KR-L', 'JNE3400-KR-L']","['JNE3739-KR-L', 'JNE3802-KR-L', 'JNE3633-KR-L', 'JNE3611-KR-L', 'JNE3400-KR-L']",True
output_1121.txt,JNE3781-KR-L,"['JNE3718-KR-L', 'JNE3903-KR-L', 'JNE3568-KR-L', 'JNE3405-KR-L', 'JNE3618-KR-L']","['JNE3718-KR-L', 'JNE3903-KR-L', 'JNE3405-KR-L', 'JNE3568-KR-L', 'JNE3567-KR-L']",False
output_1122.txt,BL013-62BLACK,[],[],True
output_1123.txt,J0285-SKD-M,['J0380-SKD-M'],['J0380-SKD-M'],True
output_1124.txt,SET316-KR-DPT-S,[],[],True
output_1125.txt,JNE3782-KR-S,"['JNE3787-KR-S', 'JNE3546-KR-S', 'JNE3757-KR-S', 'JNE3704-KR-S', 'JNE3255-KR-S']","['JNE3787-KR-S', 'JNE3546-KR-S', 'JNE3757-KR-S', 'JNE3704-KR-S', 'JNE3255-KR-S']",True
output_1126.txt,J0210-DR-S,['J0212-DR-S'],['J0212-DR-S'],True
output_1127.txt,JNE3396-KR-L,"['JNE3704-KR-L', 'JNE3560-KR-L', 'JNE3783-KR-L', 'JNE3559-KR-L', 'JNE3606-KR-L']","['JNE3704-KR-L', 'JNE3560-KR-L', 'JNE3783-KR-L', 'JNE3559-KR-L', 'JNE3518-KR-L']",False
output_1128.txt,JNE3615-KR-L,"['JNE3344-KR-L', 'JNE3420-KR-L', 'JNE3617-KR-L', 'JNE3429-KR-L', 'JNE3484-KR-L']","['JNE3344-KR-L', 'JNE3420-KR-L', 'JNE3617-KR-L', 'JNE3429-KR-L', 'JNE3484-KR-L']",True
output_1129.txt,J0012-SKD-L,"['J0109-SKD-L', 'J0232-SKD-L', 'J0234-SKD-L', 'J0284-SKD-L', 'J0244-SKD-L']","['J0109-SKD-L', 'J0232-SKD-L', 'J0234-SKD-L', 'J0284-SKD-L', 'J0244-SKD-L']",True
output_113.txt,J0118-TP-XXL,"['J0344-TP-XXL', 'J0337-TP-XXL', 'J0214-TP-XXL']","['J0344-TP-XXL', 'J0337-TP-XXL', 'J0214-TP-XXL']",True
output_1130.txt,JNE3712-TP-N-L,"['JNE3651-TP-N-L', 'JNE3656-TP-N-L', 'JNE3648-TP-N-L']","['JNE3651-TP-N-L', 'JNE3656-TP-N-L', 'JNE3648-TP-N-L']",True
output_1131.txt,NW031-TP-PJ-M,['NW022-TP-PJ-M'],['NW022-TP-PJ-M'],True
output_1132.txt,SET275-KR-NP-S,"['SET376-KR-NP-S', 'SET325-KR-NP-S', 'SET339-KR-NP-S', 'SET239-KR-NP-S', 'SET433-KR-NP-S']","['SET376-KR-NP-S', 'SET325-KR-NP-S', 'SET339-KR-NP-S', 'SET239-KR-NP-S', 'SET334-KR-NP-S']",False
output_1133.txt,JNE3368-KR-L,"['JNE3607-KR-L', 'JNE3822-KR-L', 'JNE3811-KR-L', 'MEN5006-KR-L', 'MEN5027-KR-L']","['JNE3607-KR-L', 'JNE3822-KR-L', 'JNE3811-KR-L', 'MEN5024-KR-L', 'MEN5006-KR-L']",False
output_1134.txt,SET327-KR-DPT-L,[],[],True
output_1135.txt,JNE3694-KR-L,"['JNE3384-KR-L', 'JNE3422-KR-L', 'JNE3471-KR-L', 'JNE3579-KR-L', 'JNE3447-KR-L']","['JNE3384-KR-L', 'JNE3579-KR-L', 'JNE3471-KR-L', 'JNE3422-KR-L', 'JNE3447-KR-L']",True
output_1136.txt,JNE3726-KR-L,"['JNE3635-KR-L', 'JNE3796-KR-L', 'JNE3487-KR-L', 'JNE3771-KR-L', 'JNE3779-KR-L']","['JNE3635-KR-L', 'JNE3796-KR-L', 'JNE3487-KR-L', 'JNE3771-KR-L', 'JNE3779-KR-L']",True
output_1137.txt,JNE3566-KR-XL,"['JNE3454-KR-XL', 'JNE3501-KR-XL', 'JNE3288-KR-XL', 'JNE3735-KR-XL', 'JNE3736-KR-XL']","['JNE3454-KR-XL', 'JNE3501-KR-XL', 'JNE3288-KR-XL', 'JNE3736-KR-XL', 'JNE3735-KR-XL']",True
output_1138.txt,JNE3799-KR-M,"['JNE3807-KR-M', 'JNE3856-KR-M', 'MEN5014-KR-M', 'MEN5015-KR-M']","['JNE3807-KR-M', 'JNE3856-KR-M', 'MEN5014-KR-M', 'MEN5015-KR-M']",True
output_1139.txt,JNE3799-KR-S,"['JNE3807-KR-S', 'JNE3856-KR-S', 'MEN5006-KR-S']","['JNE3807-KR-S', 'JNE3856-KR-S', 'MEN5006-KR-S']",True
output_114.txt,SET200-KR-NP-A-XS,[],[],True
output_1140.txt,JNE3777-KR-L,"['JNE3405-KR-L', 'JNE3568-KR-L', 'JNE3567-KR-L', 'JNE3618-KR-L', 'JNE3716-KR-L']","['JNE3405-KR-L', 'JNE3568-KR-L', 'JNE3567-KR-L', 'JNE3618-KR-L', 'JNE3613-KR-L']",False
output_1141.txt,SET383-KR-NP-S,"['SET384-KR-NP-S', 'SET386-KR-NP-S', 'SET328-KR-NP-S', 'SET345-KR-NP-S', 'SET409-KR-NP-S']","['SET384-KR-NP-S', 'SET386-KR-NP-S', 'SET328-KR-NP-S', 'SET345-KR-NP-S', 'SET409-KR-NP-S']",True
output_1142.txt,SET359-KR-NP-S,"['SET356-KR-NP-S', 'SET365-KR-NP-S', 'SET313-KR-NP-S', 'SET358-KR-NP-S']","['SET356-KR-NP-S', 'SET365-KR-NP-S', 'SET313-KR-NP-S', 'SET358-KR-NP-S']",True
output_1143.txt,SET323-KR-NP-XXXL,[],[],True
output_1144.txt,J0382-SKD-M,[],[],True
output_1145.txt,JNE3288-KR-XXXL,"['JNE3291-KR-XXXL', 'JNE3459-KR-XXXL', 'JNE3575-KR-XXXL', 'JNE3510-KR-XXXL', 'JNE3774-KR-XXXL']","['JNE3459-KR-XXXL', 'JNE3291-KR-XXXL', 'JNE3575-KR-XXXL', 'JNE3510-KR-XXXL', 'JNE3399-KR-XXXL']",False
output_1146.txt,JNE3785-KR-L,"['JNE3623-KR-L', 'J0132-KR-L', 'JNE3608-KR-L', 'JNE3483-KR-L', 'JNE3461-KR-L']","['JNE3623-KR-L', 'J0132-KR-L', 'JNE3608-KR-L', 'JNE3483-KR-L', 'JNE3461-KR-L']",True
output_1147.txt,J0372-SKD-S,"['J0235-SKD-S', 'J0370-SKD-S', 'J0375-SKD-S', 'J0377-SKD-S', 'J0378-SKD-S']","['J0235-SKD-S', 'J0370-SKD-S', 'J0375-SKD-S', 'J0377-SKD-S', 'J0378-SKD-S']",True
output_1148.txt,J0198-TP-XL,[],[],True
output_1149.txt,JNE3364-KR-1051-A-XXXL,[],[],True
output_115.txt,JNE1998-KR-311-XXL,[],[],True
output_1150.txt,JNE3634-KR-L,"['JNE3547-KR-L', 'JNE3437-KR-L', 'JNE3553-KR-L', 'JNE3548-KR-L', 'JNE3766-KR-L']","['JNE3547-KR-L', 'JNE3437-KR-L', 'JNE3548-KR-L', 'JNE3553-KR-L', 'JNE3638-KR-L']",False
output_1151.txt,CH206-GREEN-XXL,[],[],True
output_1152.txt,CH205-YELLOW-XXL,[],[],True
output_1153.txt,SET380-KR-NP-M,"['SET390-KR-NP-M', 'SET393-KR-NP-M', 'SET403-KR-NP-M', 'SET415-KR-NP-M', 'SET414-KR-NP-M']","['SET390-KR-NP-M', 'SET393-KR-NP-M', 'SET403-KR-NP-M', 'SET415-KR-NP-M', 'SET414-KR-NP-M']",True
output_1154.txt,SAR173,[],[],True
output_1155.txt,JNE3704-KR-S,"['JNE3787-KR-S', 'JNE3546-KR-S', 'JNE3757-KR-S', 'JNE3782-KR-S', 'JNE3255-KR-S']","['JNE3787-KR-S', 'JNE3546-KR-S', 'JNE3757-KR-S', 'JNE3782-KR-S', 'JNE3255-KR-S']",True
output_1156.txt,JNE2100-KR-144-S,[],[],True
output_1157.txt,JNE3609-KR-XXL,"['J0136-KR-XXL', 'J0354-KR-XXL', 'J0094-KR-XXL', 'JNE3928-KR-XXL', 'J0096-KR-XXL']","['J0136-KR-XXL', 'J0354-KR-XXL', 'J0094-KR-XXL', 'JNE3928-KR-XXL', 'J0096-KR-XXL']",True
output_1158.txt,JNE3468-KR-XXXL,"['JNE3461-KR-XXXL', 'JNE3752-KR-XXXL', 'JNE3785-KR-XXXL', 'J0132-KR-XXXL', 'JNE3362-KR-XXXL']","['JNE3461-KR-XXXL', 'JNE3752-KR-XXXL', 'JNE3785-KR-XXXL', 'J0132-KR-XXXL', 'JNE3623-KR-XXXL']",False
output_1159.txt,JNE3523-KR-XXL,"['JNE3373-KR-XXL', 'JNE3602-KR-XXL', 'J0133-KR-XXL', 'JNE3618-KR-XXL', 'JNE3451-KR-XXL']","['JNE3373-KR-XXL', 'JNE3602-KR-XXL', 'JNE3618-KR-XXL', 'J0133-KR-XXL', 'JNE3451-KR-XXL']",True
output_116.txt,MEN5004-KR-XXXL,"['JNE3396-KR-XXXL', 'JNE3473-KR-XXXL', 'JNE3630-KR-XXXL', 'JNE3787-KR-XXXL', 'JNE3782-KR-XXXL']","['JNE3396-KR-XXXL', 'JNE3473-KR-XXXL', 'JNE3630-KR-XXXL', 'JNE3787-KR-XXXL', 'JNE3435-KR-XXXL']",False
output_1160.txt,BL109-M,[],[],True
output_1161.txt,JNE3336-KR-M,"['JNE3726-KR-M', 'J0073-KR-M', 'JNE3796-KR-M', 'JNE3635-KR-M', 'JNE3487-KR-M']","['J0073-KR-M', 'JNE3726-KR-M', 'JNE3796-KR-M', 'JNE3635-KR-M', 'JNE3487-KR-M']",True
output_1162.txt,J0337-TP-XL,"['J0118-TP-XL', 'J0344-TP-XL', 'J0196-TP-XL', 'J0301-TP-XL', 'JNE3665-TP-XL']","['J0118-TP-XL', 'J0344-TP-XL', 'J0196-TP-XL', 'J0301-TP-XL', 'JNE3665-TP-XL']",True
output_1163.txt,JNE3391-KR-S,"['JNE3781-KR-S', 'JNE3792-KR-S', 'JNE3294-KR-S', 'JNE3763-KR-S', 'JNE3742-KR-S']","['JNE3294-KR-S', 'JNE3781-KR-S', 'JNE3792-KR-S', 'JNE3770-KR-S', 'JNE3760-KR-S']",False
output_1164.txt,JNE3620-KR-XS,"['JNE3470-KR-XS', 'JNE3534-KR-XS', 'JNE3721-KR-XS', 'JNE3371-KR-XS', 'JNE3565-KR-XS']","['JNE3470-KR-XS', 'JNE3534-KR-XS', 'JNE3721-KR-XS', 'JNE3565-KR-XS', 'JNE3371-KR-XS']",True
output_1165.txt,J0224-SKD-XL,[],[],True
output_1166.txt,J0055-SET-XS,[],[],True
output_1167.txt,J0034-SET-L,['J0137-SET-L'],['J0137-SET-L'],True
output_1168.txt,J0233-SKD-L,['J0231-SKD-L'],['J0231-SKD-L'],True
output_1169.txt,SET396-KR-PP-L,[],[],True
output_117.txt,SET345-KR-NP-XXL,"['SET286-KR-NP-XXL', 'SET055-KR-NP-XXL', 'SET383-KR-NP-XXL', 'SET262-KR-NP-XXL', 'SET328-KR-NP-XXL']","['SET286-KR-NP-XXL', 'SET055-KR-NP-XXL', 'SET383-KR-NP-XXL', 'SET262-KR-NP-XXL', 'SET328-KR-NP-XXL']",True
output_1170.txt,SET258-KR-PP-L,"['SET087-KR-PP-L', 'SET229-KR-PP-L', 'SET299-KR-PP-L']","['SET087-KR-PP-L', 'SET229-KR-PP-L', 'SET299-KR-PP-L']",True
output_1171.txt,J0236-SKD-XL,[],[],True
output_1172.txt,JNE1525-KR-UDF19-A-L,['JNE1408-KR-UDF19-A-L'],['JNE1408-KR-UDF19-A-L'],True
output_1173.txt,J0002-SKD-M,"['J0004-SKD-M', 'J0102-SKD-M', 'J0127-SKD-M', 'J0230-SKD-M']","['J0004-SKD-M', 'J0102-SKD-M', 'J0127-SKD-M', 'J0230-SKD-M']",True
output_1174.txt,NW039-TP-SR-L,[],[],True
output_1175.txt,JNE3837-KR-S,"['J0352-KR-S', 'JNE3581-KR-S', 'JNE3506-KR-S', 'JNE3836-KR-S', 'J0354-KR-S']","['J0352-KR-S', 'JNE3581-KR-S', 'JNE3506-KR-S', 'JNE3836-KR-S', 'JNE3813-KR-S']",False
output_1176.txt,J0233-SKD-M,['J0244-SKD-M'],['J0244-SKD-M'],True
output_1177.txt,SET219-KR-PP-L,"['SET326-KR-PP-L', 'SET330-KR-PP-L', 'SET372-KR-PP-L']","['SET326-KR-PP-L', 'SET330-KR-PP-L', 'SET372-KR-PP-L']",True
output_1178.txt,SET359-KR-NP-M,"['SET356-KR-NP-M', 'SET365-KR-NP-M', 'SET313-KR-NP-M', 'SET358-KR-NP-M']","['SET356-KR-NP-M', 'SET365-KR-NP-M', 'SET313-KR-NP-M', 'SET358-KR-NP-M']",True
output_1179.txt,SET353-KR-NP-L,"['SET265-KR-NP-L', 'SET303-KR-NP-L', 'SET254-KR-NP-L']","['SET265-KR-NP-L', 'SET303-KR-NP-L', 'SET254-KR-NP-L']",True
output_118.txt,SET291-KR-PP-M,"['SET184-KR-PP-M', 'SET240-KR-PP-M', 'SET165-KR-PP-M', 'SET257-KR-PP-M']","['SET184-KR-PP-M', 'SET240-KR-PP-M', 'SET165-KR-PP-M', 'SET257-KR-PP-M']",True
output_1180.txt,J0207-DR-XL,"['J0401-DR-XL', 'J0414-DR-XL', 'J0398-DR-XL']","['J0401-DR-XL', 'J0414-DR-XL', 'J0398-DR-XL']",True
output_1181.txt,SET385-KR-NP-XXXL,"['SET383-KR-NP-XXXL', 'SET384-KR-NP-XXXL', 'SET386-KR-NP-XXXL', 'SET324-KR-NP-XXXL', 'SET328-KR-NP-XXXL']","['SET383-KR-NP-XXXL', 'SET384-KR-NP-XXXL', 'SET386-KR-NP-XXXL', 'SET324-KR-NP-XXXL', 'SET328-KR-NP-XXXL']",True
output_1182.txt,BTM002-S,[],[],True
output_1183.txt,NW024-TP-PJ-XL,"['NW022-TP-PJ-XL', 'NW030-TP-PJ-XL']","['NW022-TP-PJ-XL', 'NW030-TP-PJ-XL']",True
output_1184.txt,JNE3863-TU-XL,"['JNE3672-TU-XL', 'JNE3674-TU-XL']","['JNE3672-TU-XL', 'JNE3674-TU-XL']",True
output_1185.txt,JNE3348-KR-L,"['JNE3454-KR-L', 'JNE3501-KR-L', 'JNE3535-KR-L', 'JNE3566-KR-L', 'J0150-KR-L']","['JNE3454-KR-L', 'JNE3566-KR-L', 'JNE3535-KR-L', 'JNE3501-KR-L', 'J0150-KR-L']",True
output_1186.txt,JNE3713-TP-N-XS,['JNE3641-TP-N-XS'],['JNE3641-TP-N-XS'],True
output_1187.txt,J0164-DR-XL,[],[],True
output_1188.txt,JNE3291-KR-XXXL,"['JNE3288-KR-XXXL', 'JNE3459-KR-XXXL', 'JNE3575-KR-XXXL', 'JNE3510-KR-XXXL', 'JNE3774-KR-XXXL']","['JNE3459-KR-XXXL', 'JNE3288-KR-XXXL', 'JNE3575-KR-XXXL', 'JNE3510-KR-XXXL', 'JNE3399-KR-XXXL']",False
output_1189.txt,JNE3384-KR-XXL,"['JNE3422-KR-XXL', 'JNE3484-KR-XXL', 'JNE3471-KR-XXL', 'JNE3761-KR-XXL', 'JNE3775-KR-XXL']","['JNE3422-KR-XXL', 'JNE3484-KR-XXL', 'JNE3471-KR-XXL', 'JNE3617-KR-XXL', 'JNE3761-KR-XXL']",False
output_119.txt,J0334-TP-L,"['JNE3665-TP-L', 'J0337-TP-L', 'J0307-TP-L', 'J0172-TP-L']","['JNE3665-TP-L', 'J0337-TP-L', 'J0307-TP-L', 'J0172-TP-L']",True
output_1190.txt,JNE3722-KR-S,"['JNE3773-KR-S', 'JNE3715-KR-S', 'JNE3550-KR-S', 'JNE3409-KR-S', 'JNE3603-KR-S']","['JNE3773-KR-S', 'JNE3715-KR-S', 'JNE3550-KR-S', 'JNE3409-KR-S', 'JNE3603-KR-S']",True
output_1191.txt,JNE3818-KR-S,"['MEN5009-KR-S', 'JNE3819-KR-S', 'MEN5008-KR-S', 'JNE3820-KR-S', 'J0151-KR-S']","['MEN5009-KR-S', 'JNE3819-KR-S', 'MEN5008-KR-S', 'JNE3820-KR-S', 'J0151-KR-S']",True
output_1192.txt,J0167-KR-XL,"['JNE3616-KR-XL', 'JNE3528-KR-XL', 'JNE3449-KR-XL', 'JNE3627-KR-XL', 'JNE3619-KR-XL']","['JNE3616-KR-XL', 'JNE3449-KR-XL', 'JNE3528-KR-XL', 'JNE3627-KR-XL', 'J0072-KR-XL']",False
output_1193.txt,MEN5017-KR-M,"['MEN5022-KR-M', 'MEN5023-KR-M', 'JNE3733-KR-M', 'JNE3727-KR-M', 'JNE3835-KR-M']","['MEN5022-KR-M', 'MEN5023-KR-M', 'JNE3733-KR-M', 'JNE3727-KR-M', 'JNE3835-KR-M']",True
output_1194.txt,J0004-SKD-M,"['J0002-SKD-M', 'J0102-SKD-M', 'J0127-SKD-M', 'J0230-SKD-M']","['J0002-SKD-M', 'J0102-SKD-M', 'J0127-SKD-M', 'J0230-SKD-M']",True
output_1195.txt,J0196-TP-XXXL,['J0301-TP-XXXL'],['J0301-TP-XXXL'],True
output_1196.txt,JNE3459-KR-M,"['JNE3288-KR-M', 'JNE3510-KR-M', 'JNE3575-KR-M', 'JNE3291-KR-M', 'JNE3725-KR-M']","['JNE3288-KR-M', 'JNE3510-KR-M', 'JNE3291-KR-M', 'JNE3575-KR-M', 'JNE3725-KR-M']",True
output_1197.txt,JNE3225-KR-M,"['JNE3491-KR-M', 'JNE3431-KR-M', 'JNE3261-KR-M', 'JNE3468-KR-M', 'JNE3500-KR-M']","['JNE3431-KR-M', 'JNE3491-KR-M', 'JNE3261-KR-M', 'JNE3468-KR-M', 'JNE3336-KR-M']",False
output_1198.txt,JNE3707-DR-XXXL,[],[],True
output_1199.txt,SET243-KR-PP-XS,"['SET143-KR-PP-XS', 'SET179-KR-PP-XS']","['SET143-KR-PP-XS', 'SET179-KR-PP-XS']",True
output_12.txt,JNE3795-KR-XXXL,"['JNE3465-KR-XXXL', 'JNE3794-KR-XXXL', 'JNE3437-KR-XXXL', 'JNE3638-KR-XXXL', 'JNE3547-KR-XXXL']","['JNE3465-KR-XXXL', 'JNE3794-KR-XXXL', 'JNE3437-KR-XXXL', 'JNE3638-KR-XXXL', 'JNE3547-KR-XXXL']",True
output_120.txt,J0230-SKD-S,"['J0002-SKD-S', 'J0004-SKD-S']","['J0002-SKD-S', 'J0004-SKD-S']",True
output_1200.txt,J0197-TP-XXXL,"['J0198-TP-XXXL', 'J0201-TP-XXXL', 'J0390-TP-XXXL', 'JNE3891-TP-XXXL', 'JNE3890-TP-XXXL']","['J0198-TP-XXXL', 'J0201-TP-XXXL', 'J0390-TP-XXXL', 'JNE3891-TP-XXXL', 'JNE3890-TP-XXXL']",True
output_1201.txt,JNE1977-KR-237-S,[],[],True
output_1202.txt,BL104-L,[],[],True
output_1203.txt,SET155-KR-PP-XS,"['SET139-KR-PP-XS', 'SET246-KR-PP-XS']","['SET139-KR-PP-XS', 'SET246-KR-PP-XS']",True
output_1204.txt,JNE3688-TU-XL,"['JNE3864-TU-XL', 'JNE3673-TU-XL', 'JNE3862-TU-XL']","['JNE3864-TU-XL', 'JNE3673-TU-XL', 'JNE3862-TU-XL']",True
output_1205.txt,SET351-KR-NP-XXL,"['SET053-KR-NP-XXL', 'SET408-KR-NP-XXL', 'SET384-KR-NP-XXL', 'SET324-KR-NP-XXL', 'SET374-KR-NP-XXL']","['SET053-KR-NP-XXL', 'SET408-KR-NP-XXL', 'SET384-KR-NP-XXL', 'SET324-KR-NP-XXL', 'SET374-KR-NP-XXL']",True
output_1206.txt,J0186-SET-XXL,"['J0349-SET-XXL', 'J0137-SET-XXL']","['J0349-SET-XXL', 'J0137-SET-XXL']",True
output_1207.txt,SET201-KR-NP-A-S,['SET198-KR-NP-A-S'],['SET198-KR-NP-A-S'],True
output_1208.txt,SAR152,[],[],True
output_1209.txt,JNE3366-KR-1053-M,[],[],True
output_121.txt,JNE1233-BLUE-KR-031-XXL,[],[],True
output_1210.txt,SET182-KR-DH-M,[],[],True
output_1211.txt,SAR135,[],[],True
output_1212.txt,SAR137,[],[],True
output_1213.txt,JNE2100-KR-144-XXL,[],[],True
output_1214.txt,JNE3556-KR-XL,"['JNE3465-KR-XL', 'JNE3795-KR-XL', 'JNE3437-KR-XL', 'JNE3553-KR-XL', 'JNE3548-KR-XL']","['JNE3465-KR-XL', 'JNE3795-KR-XL', 'JNE3437-KR-XL', 'JNE3553-KR-XL', 'JNE3548-KR-XL']",True
output_1215.txt,J0284-SKD-XXXL,['J0232-SKD-XXXL'],['J0232-SKD-XXXL'],True
output_1216.txt,SET353-KR-NP-M,"['SET265-KR-NP-M', 'SET303-KR-NP-M', 'SET319-KR-NP-M', 'SET254-KR-NP-M', 'SET271-KR-NP-M']","['SET265-KR-NP-M', 'SET303-KR-NP-M', 'SET319-KR-NP-M', 'SET254-KR-NP-M', 'SET271-KR-NP-M']",True
output_1217.txt,SET276-KR-PP-XXXL,[],[],True
output_1218.txt,SET246-KR-PP-XL,['SET162-KR-PP-XL'],['SET162-KR-PP-XL'],True
output_1219.txt,JNE3691-TU-XS,['JNE3744-TU-XS'],['JNE3744-TU-XS'],True
output_122.txt,J0295-DR-M,"['J0400-DR-M', 'J0395-DR-M', 'J0396-DR-M']","['J0400-DR-M', 'J0395-DR-M', 'J0396-DR-M']",True
output_1220.txt,JNE3634-KR-XXXL,"['JNE3750-KR-XXXL', 'JNE3795-KR-XXXL', 'JNE3794-KR-XXXL', 'JNE3465-KR-XXXL', 'JNE3638-KR-XXXL']","['JNE3750-KR-XXXL', 'JNE3795-KR-XXXL', 'JNE3465-KR-XXXL', 'JNE3794-KR-XXXL', 'JNE3437-KR-XXXL']",False
output_1221.txt,JNE3609-KR-XL,"['J0096-KR-XL', 'JNE3463-KR-XL', 'J0094-KR-XL', 'JNE3928-KR-XL', 'JNE3759-KR-XL']","['J0096-KR-XL', 'JNE3463-KR-XL', 'J0094-KR-XL', 'JNE3928-KR-XL', 'J0136-KR-XL']",False
output_1222.txt,JNE3506-KR-XS,"['JNE3837-KR-XS', 'JNE3836-KR-XS', 'JNE3813-KR-XS']","['JNE3837-KR-XS', 'JNE3836-KR-XS', 'JNE3813-KR-XS']",True
output_1223.txt,SET376-KR-NP-XS,"['SET345-KR-NP-XS', 'SET287-KR-NP-XS', 'SET289-KR-NP-XS', 'SET433-KR-NP-XS', 'SET131-KR-NP-XS']","['SET345-KR-NP-XS', 'SET287-KR-NP-XS', 'SET289-KR-NP-XS', 'SET433-KR-NP-XS', 'SET131-KR-NP-XS']",True
output_1224.txt,J0080-TP-S,"['J0124-TP-S', 'J0342-TP-S', 'J0119-TP-S']","['J0124-TP-S', 'J0342-TP-S', 'J0119-TP-S']",True
output_1225.txt,JNE3810-KR-M,"['J0179-KR-M', 'JNE3577-KR-M', 'JNE3888-KR-M', 'JNE3834-KR-M', 'JNE3234-KR-M']","['J0179-KR-M', 'JNE3577-KR-M', 'JNE3888-KR-M', 'JNE3834-KR-M', 'JNE3234-KR-M']",True
output_1226.txt,SET229-KR-PP-M,['SET258-KR-PP-M'],['SET258-KR-PP-M'],True
output_1227.txt,JNE3708-TU-XXL,[],[],True
output_1228.txt,J0176-TP-XXXL,[],[],True
output_1229.txt,JNE3869-DR-XL,"['JNE3870-DR-XL', 'J0208-DR-XL', 'J0158-DR-XL']","['JNE3870-DR-XL', 'J0208-DR-XL', 'J0158-DR-XL']",True
output_123.txt,SET324-KR-NP-L,"['SET331-KR-NP-L', 'SET374-KR-NP-L', 'SET262-KR-NP-L', 'SET053-KR-NP-L', 'SET408-KR-NP-L']","['SET331-KR-NP-L', 'SET374-KR-NP-L', 'SET262-KR-NP-L', 'SET053-KR-NP-L', 'SET408-KR-NP-L']",True
output_1230.txt,SET159-KR-NP-XS,"['SET078-KR-NP-XS', 'SET152-KR-NP-XS']","['SET078-KR-NP-XS', 'SET152-KR-NP-XS']",True
output_1231.txt,SET385-KR-NP-XS,"['SET384-KR-NP-XS', 'SET386-KR-NP-XS', 'SET383-KR-NP-XS', 'SET275-KR-NP-XS', 'SET053-KR-NP-XS']","['SET384-KR-NP-XS', 'SET386-KR-NP-XS', 'SET383-KR-NP-XS', 'SET275-KR-NP-XS', 'SET053-KR-NP-XS']",True
output_1232.txt,JNE3722-KR-XL,"['JNE3351-KR-XL', 'JNE3603-KR-XL', 'JNE3717-KR-XL']","['JNE3351-KR-XL', 'JNE3603-KR-XL', 'JNE3717-KR-XL']",True
output_1233.txt,SET269-KR-NP-XXL,"['SET264-KR-NP-XXL', 'SET154-KR-NP-XXL']","['SET264-KR-NP-XXL', 'SET154-KR-NP-XXL']",True
output_1234.txt,JNE3698-KR-XXL,"['JNE3787-KR-XXL', 'JNE3564-KR-XXL', 'JNE3605-KR-XXL', 'JNE3404-KR-XXL', 'JNE3443-KR-XXL']","['JNE3787-KR-XXL', 'JNE3564-KR-XXL', 'JNE3605-KR-XXL', 'JNE3404-KR-XXL', 'JNE3560-KR-XXL']",False
output_1235.txt,MEN5008-KR-XXXL,"['MEN5014-KR-XXXL', 'JNE3818-KR-XXXL', 'MEN5009-KR-XXXL', 'JNE3819-KR-XXXL', 'MEN5026-KR-XXXL']","['MEN5014-KR-XXXL', 'JNE3818-KR-XXXL', 'MEN5009-KR-XXXL', 'JNE3819-KR-XXXL', 'MEN5026-KR-XXXL']",True
output_1236.txt,JNE3817-KR-XS,"['JNE3822-KR-XS', 'JNE3774-KR-XS', 'JNE3825-KR-XS', 'JNE3811-KR-XS', 'JNE3273-KR-XS']","['JNE3822-KR-XS', 'JNE3774-KR-XS', 'JNE3825-KR-XS', 'JNE3811-KR-XS', 'JNE3753-KR-XS']",False
output_1237.txt,JNE3835-KR-S,"['JNE3806-KR-S', 'JNE3816-KR-S', 'JNE3833-KR-S', 'JNE3437-KR-S', 'JNE3795-KR-S']","['JNE3816-KR-S', 'JNE3806-KR-S', 'JNE3833-KR-S', 'JNE3437-KR-S', 'JNE3465-KR-S']",False
output_1238.txt,JNE3030-KR-XXL,"['JNE3910-KR-XXL', 'JNE3908-KR-XXL', 'J0329-KR-XXL']","['JNE3910-KR-XXL', 'JNE3908-KR-XXL', 'J0329-KR-XXL']",True
output_1239.txt,JNE1408-GREY-KR-UDF19-XXL,[],[],True
